MONDO Disease id	Disease name	Parent MONDO id	Parent name
mondo:0000879	cutaneous candidiasis	mondo:0021166	inflammatory disease
mondo:0001516	spinal muscular atrophy	mondo:0005071	nervous system disorder
mondo:0001516	spinal muscular atrophy	mondo:0002081	musculoskeletal system disease
mondo:0014021	familial episodic pain syndrome with predominantly upper body involvement	mondo:0005071	nervous system disorder
mondo:0007412	Beare\-Stevenson cutis gyrata syndrome	mondo:0002051	integumentary system disease
mondo:0007412	Beare\-Stevenson cutis gyrata syndrome	mondo:0003900	connective tissue disease
mondo:0007412	Beare\-Stevenson cutis gyrata syndrome	mondo:0002081	musculoskeletal system disease
mondo:0021322	malignant tumor of meninges	mondo:0004992	cancer
mondo:0021322	malignant tumor of meninges	mondo:0005071	nervous system disorder
mondo:0002413	glycogen storage disease I	mondo:0005066	metabolic disease
mondo:0002413	glycogen storage disease I	mondo:0002118	urinary system disease
mondo:0008977	chondrosarcoma \(disease\)	mondo:0004992	cancer
mondo:0008977	chondrosarcoma \(disease\)	mondo:0003900	connective tissue disease
mondo:0008977	chondrosarcoma \(disease\)	mondo:0002081	musculoskeletal system disease
mondo:0006805	intermediate coronary syndrome	mondo:0004995	cardiovascular disease
mondo:0005315	bone fracture	mondo:0003900	connective tissue disease
mondo:0005315	bone fracture	mondo:0021178	injury
mondo:0005315	bone fracture	mondo:0002081	musculoskeletal system disease
mondo:0005847	middle lobe syndrome	mondo:0005087	respiratory system disease
mondo:0015974	severe combined immunodeficiency \(disease\)	mondo:0005046	immune system disease
mondo:0004471	bacterial arthritis	mondo:0005046	immune system disease
mondo:0004471	bacterial arthritis	mondo:0003900	connective tissue disease
mondo:0004471	bacterial arthritis	mondo:0002081	musculoskeletal system disease
mondo:0004471	bacterial arthritis	mondo:0005550	infectious disease
mondo:0004471	bacterial arthritis	mondo:0021166	inflammatory disease
mondo:0018453	familial atypical multiple mole melanoma syndrome	mondo:0002051	integumentary system disease
mondo:0007122	anisocoria \(disease\)		
mondo:0006545	erythema multiforme	mondo:0002051	integumentary system disease
mondo:0007193	primary biliary cholangitis 1	mondo:0004335	digestive system disease
mondo:0007193	primary biliary cholangitis 1	mondo:0002051	integumentary system disease
mondo:0007193	primary biliary cholangitis 1	mondo:0005151	endocrine system disease
mondo:0005412	duodenal ulcer \(disease\)	mondo:0004335	digestive system disease
mondo:0005412	duodenal ulcer \(disease\)	mondo:0021178	injury
mondo:0006708	Desulfovibrionaceae infectious disease	mondo:0005550	infectious disease
mondo:0008930	celiac disease\, susceptibility to\, 1	mondo:0004335	digestive system disease
mondo:0008930	celiac disease\, susceptibility to\, 1	mondo:0005046	immune system disease
mondo:0005395	movement disorder	mondo:0005071	nervous system disorder
mondo:0010052	spermatogenic failure 4		
mondo:0001444	Chagas disease	mondo:0005550	infectious disease
mondo:0012057	legionnaire disease\, susceptibility to	mondo:0005550	infectious disease
mondo:0012057	legionnaire disease\, susceptibility to	mondo:0005087	respiratory system disease
mondo:0012057	legionnaire disease\, susceptibility to	mondo:0021166	inflammatory disease
mondo:0012057	legionnaire disease\, susceptibility to	mondo:0005046	immune system disease
mondo:0005424	elephantiasis	mondo:0005046	immune system disease
mondo:0020326	lymphomatoid papulosis	mondo:0004992	cancer
mondo:0020326	lymphomatoid papulosis	mondo:0002051	integumentary system disease
mondo:0020326	lymphomatoid papulosis	mondo:0005570	hematologic disease
mondo:0004871	perianal hematoma	mondo:0004995	cardiovascular disease
mondo:0001285	endometriosis of pelvic peritoneum		
mondo:0025381	avian leukosis		
mondo:0021667	neuralgia	mondo:0005071	nervous system disorder
mondo:0043152	negative rheumatoid factor polyarthritis	mondo:0002081	musculoskeletal system disease
mondo:0043152	negative rheumatoid factor polyarthritis	mondo:0003900	connective tissue disease
mondo:0043152	negative rheumatoid factor polyarthritis	mondo:0021166	inflammatory disease
mondo:0043152	negative rheumatoid factor polyarthritis	mondo:0005046	immune system disease
mondo:0019095	plague	mondo:0005550	infectious disease
mondo:0004835	necrotizing fasciitis	mondo:0002081	musculoskeletal system disease
mondo:0004835	necrotizing fasciitis	mondo:0003900	connective tissue disease
mondo:0004835	necrotizing fasciitis	mondo:0021166	inflammatory disease
mondo:0043768	thrombocytopenic purpura	mondo:0005046	immune system disease
mondo:0043768	thrombocytopenic purpura	mondo:0002118	urinary system disease
mondo:0043768	thrombocytopenic purpura	mondo:0005570	hematologic disease
mondo:0004736	inherited amino acid metabolic disorder	mondo:0005066	metabolic disease
mondo:0006861	myeloid sarcoma	mondo:0005570	hematologic disease
mondo:0006861	myeloid sarcoma	mondo:0003900	connective tissue disease
mondo:0006861	myeloid sarcoma	mondo:0002081	musculoskeletal system disease
mondo:0006861	myeloid sarcoma	mondo:0005046	immune system disease
mondo:0006861	myeloid sarcoma	mondo:0004992	cancer
mondo:0006769	gastroparesis \(disease\)	mondo:0004335	digestive system disease
mondo:0015474	cryptosporidiosis	mondo:0004335	digestive system disease
mondo:0015474	cryptosporidiosis	mondo:0005550	infectious disease
mondo:0015474	cryptosporidiosis	mondo:0021166	inflammatory disease
mondo:0002561	lysosomal storage disease	mondo:0005066	metabolic disease
mondo:0019200	retinitis pigmentosa	mondo:0005066	metabolic disease
mondo:0019200	retinitis pigmentosa	mondo:0021084	vision disorder
mondo:0019200	retinitis pigmentosa	mondo:0005071	nervous system disorder
mondo:0001196	psychologic dyspareunia	mondo:0002025	psychiatric disorder
mondo:0001196	psychologic dyspareunia	mondo:0005071	nervous system disorder
mondo:0024664	hypertension\, pregnancy\-induced	mondo:0004995	cardiovascular disease
mondo:0021089	peripheral nervous system cancer	mondo:0004992	cancer
mondo:0021089	peripheral nervous system cancer	mondo:0005071	nervous system disorder
mondo:0043731	lytic metastatic bone lesion	mondo:0003900	connective tissue disease
mondo:0043731	lytic metastatic bone lesion	mondo:0002081	musculoskeletal system disease
mondo:0003040	retrograde amnesia	mondo:0002025	psychiatric disorder
mondo:0003040	retrograde amnesia	mondo:0005071	nervous system disorder
mondo:0019209	Japanese encephalitis	mondo:0005550	infectious disease
mondo:0019209	Japanese encephalitis	mondo:0005071	nervous system disorder
mondo:0019209	Japanese encephalitis	mondo:0021166	inflammatory disease
mondo:0005671	Blastocystis infectious disease	mondo:0004335	digestive system disease
mondo:0005671	Blastocystis infectious disease	mondo:0005550	infectious disease
mondo:0005665	Bell\'s palsy	mondo:0005071	nervous system disorder
mondo:0003330	urinary tract obstruction	mondo:0002118	urinary system disease
mondo:0005550	infectious disease	mondo:0005550	infectious disease
mondo:0007835	intussusception	mondo:0004335	digestive system disease
mondo:0005889	orthomyxoviridae infectious disease		
mondo:0005295	intermittent vascular claudication	mondo:0004995	cardiovascular disease
mondo:0005376	membranous glomerulonephritis	mondo:0002118	urinary system disease
mondo:0005376	membranous glomerulonephritis	mondo:0021166	inflammatory disease
mondo:0003472	lice infestation	mondo:0002051	integumentary system disease
mondo:0003472	lice infestation	mondo:0005550	infectious disease
mondo:0019956	encephalitis	mondo:0005550	infectious disease
mondo:0019956	encephalitis	mondo:0005071	nervous system disorder
mondo:0019956	encephalitis	mondo:0021166	inflammatory disease
mondo:0023601	non\-classic congenital adrenal hyperplasia	mondo:0005066	metabolic disease
mondo:0023601	non\-classic congenital adrenal hyperplasia	mondo:0005151	endocrine system disease
mondo:0005020	intestinal disease	mondo:0004335	digestive system disease
mondo:0004893	hypertropia	mondo:0005071	nervous system disorder
mondo:0005578	arthritis	mondo:0002081	musculoskeletal system disease
mondo:0005578	arthritis	mondo:0003900	connective tissue disease
mondo:0005578	arthritis	mondo:0021166	inflammatory disease
mondo:0005578	arthritis	mondo:0005046	immune system disease
mondo:0005825	leptospirosis	mondo:0005550	infectious disease
mondo:0024498	glioma susceptibility 1	mondo:0004992	cancer
mondo:0024498	glioma susceptibility 1	mondo:0005071	nervous system disorder
mondo:0005402	lymphoid leukemia \(disease\)	mondo:0005046	immune system disease
mondo:0005402	lymphoid leukemia \(disease\)	mondo:0002081	musculoskeletal system disease
mondo:0005402	lymphoid leukemia \(disease\)	mondo:0005570	hematologic disease
mondo:0005574	tauopathy	mondo:0005071	nervous system disorder
mondo:0021117	lung neoplasm	mondo:0005087	respiratory system disease
mondo:0009960	inflammatory bowel disease 1	mondo:0004335	digestive system disease
mondo:0009960	inflammatory bowel disease 1	mondo:0005046	immune system disease
mondo:0006014	vulvovaginal candidiasis	mondo:0005550	infectious disease
mondo:0006014	vulvovaginal candidiasis	mondo:0002051	integumentary system disease
mondo:0006014	vulvovaginal candidiasis	mondo:0021166	inflammatory disease
mondo:0016107	myotonic dystrophy	mondo:0005071	nervous system disorder
mondo:0016107	myotonic dystrophy	mondo:0002081	musculoskeletal system disease
mondo:0018641	paroxysmal nocturnal hemoglobinuria		
mondo:0024270	parasitic intestinal disease	mondo:0004335	digestive system disease
mondo:0024270	parasitic intestinal disease	mondo:0005550	infectious disease
mondo:0005044	hypertensive disorder	mondo:0004995	cardiovascular disease
mondo:0005082	prostate adenocarcinoma	mondo:0004992	cancer
mondo:0018066	trisomy X	mondo:0005151	endocrine system disease
mondo:0011728	blepharospasm	mondo:0005071	nervous system disorder
mondo:0006998	tonsil cancer	mondo:0005087	respiratory system disease
mondo:0006998	tonsil cancer	mondo:0004335	digestive system disease
mondo:0006998	tonsil cancer	mondo:0005046	immune system disease
mondo:0006998	tonsil cancer	mondo:0004992	cancer
mondo:0006998	tonsil cancer	mondo:0024623	otorhinolaryngologic disease
mondo:0024388	Clostridium infectious disease	mondo:0005550	infectious disease
mondo:0005645	ancylostomiasis	mondo:0005550	infectious disease
mondo:0005301	multiple sclerosis	mondo:0005071	nervous system disorder
mondo:0005301	multiple sclerosis	mondo:0005046	immune system disease
mondo:0001314	chondrocalcinosis	mondo:0003900	connective tissue disease
mondo:0001314	chondrocalcinosis	mondo:0005066	metabolic disease
mondo:0001314	chondrocalcinosis	mondo:0002081	musculoskeletal system disease
mondo:0001314	chondrocalcinosis	mondo:0005046	immune system disease
mondo:0001314	chondrocalcinosis	mondo:0021166	inflammatory disease
mondo:0006012	viral pneumonia	mondo:0005550	infectious disease
mondo:0006012	viral pneumonia	mondo:0005087	respiratory system disease
mondo:0006012	viral pneumonia	mondo:0021166	inflammatory disease
mondo:0006761	fibromuscular dysplasia	mondo:0004995	cardiovascular disease
mondo:0007182	Machado\-Joseph disease	mondo:0002025	psychiatric disorder
mondo:0007182	Machado\-Joseph disease	mondo:0005071	nervous system disorder
mondo:0001672	bronchus cancer	mondo:0004992	cancer
mondo:0001672	bronchus cancer	mondo:0005087	respiratory system disease
mondo:0005977	tabes dorsalis	mondo:0005071	nervous system disorder
mondo:0005977	tabes dorsalis	mondo:0005550	infectious disease
mondo:0005990	tracheitis	mondo:0005550	infectious disease
mondo:0005990	tracheitis	mondo:0005087	respiratory system disease
mondo:0005990	tracheitis	mondo:0021166	inflammatory disease
mondo:0019182	monogenic obesity	mondo:0005137	nutritional disorder
mondo:0019182	monogenic obesity	mondo:0005066	metabolic disease
mondo:0019182	monogenic obesity	mondo:0005151	endocrine system disease
mondo:0001210	enophthalmos \(disease\)		
mondo:0004957	mucinous adenocarcinoma	mondo:0004992	cancer
mondo:0002713	epidural spinal canal neoplasm	mondo:0002081	musculoskeletal system disease
mondo:0018683	acquired ichthyosis	mondo:0002051	integumentary system disease
mondo:0008171	nephrolithiasis	mondo:0002118	urinary system disease
mondo:0025377	African swine fever	mondo:0005550	infectious disease
mondo:0004359	delusional disorder	mondo:0002025	psychiatric disorder
mondo:0004359	delusional disorder	mondo:0005071	nervous system disorder
mondo:0006625	altitude sickness	mondo:0004995	cardiovascular disease
mondo:0006625	altitude sickness	mondo:0005087	respiratory system disease
mondo:0009412	scurvy	mondo:0005137	nutritional disorder
mondo:0009412	scurvy	mondo:0005066	metabolic disease
mondo:0005835	Lynch syndrome	mondo:0004335	digestive system disease
mondo:0005835	Lynch syndrome	mondo:0004992	cancer
mondo:0018328	homozygous familial hypercholesterolemia	mondo:0005066	metabolic disease
mondo:0006918	posterior uveitis	mondo:0021166	inflammatory disease
mondo:0002516	digestive system cancer	mondo:0004335	digestive system disease
mondo:0002516	digestive system cancer	mondo:0004992	cancer
mondo:0020074	progressive myoclonus epilepsy	mondo:0005071	nervous system disorder
mondo:0001782	mature cataract		
mondo:0011716	acute hemorrhagic leukoencephalitis	mondo:0005550	infectious disease
mondo:0011716	acute hemorrhagic leukoencephalitis	mondo:0005071	nervous system disorder
mondo:0011716	acute hemorrhagic leukoencephalitis	mondo:0021166	inflammatory disease
mondo:0019558	discoid lupus erythematosus	mondo:0002081	musculoskeletal system disease
mondo:0019558	discoid lupus erythematosus	mondo:0003900	connective tissue disease
mondo:0019558	discoid lupus erythematosus	mondo:0005046	immune system disease
mondo:0016712	classic medulloblastoma	mondo:0005071	nervous system disorder
mondo:0007203	blue rubber bleb nevus	mondo:0002051	integumentary system disease
mondo:0007203	blue rubber bleb nevus	mondo:0004995	cardiovascular disease
mondo:0005526	tetanus	mondo:0005071	nervous system disorder
mondo:0005526	tetanus	mondo:0005550	infectious disease
mondo:0015760	T\-cell non\-Hodgkin lymphoma	mondo:0005570	hematologic disease
mondo:0019500	extragonadal teratoma		
mondo:0006728	discitis		
mondo:0013792	intracerebral hemorrhage	mondo:0004995	cardiovascular disease
mondo:0013792	intracerebral hemorrhage	mondo:0005071	nervous system disorder
mondo:0005276	dental caries	mondo:0002081	musculoskeletal system disease
mondo:0005313	necrotizing enterocolitis	mondo:0004335	digestive system disease
mondo:0010888	endometriosis of uterus		
mondo:0005095	spondyloarthropathy	mondo:0002081	musculoskeletal system disease
mondo:0005095	spondyloarthropathy	mondo:0003900	connective tissue disease
mondo:0005095	spondyloarthropathy	mondo:0005046	immune system disease
mondo:0005397	goiter \(disease\)	mondo:0005151	endocrine system disease
mondo:0010707	Paine syndrome		
mondo:0043693	alcoholic liver diseases	mondo:0004335	digestive system disease
mondo:0043693	alcoholic liver diseases	mondo:0002025	psychiatric disorder
mondo:0043693	alcoholic liver diseases	mondo:0005151	endocrine system disease
mondo:0043693	alcoholic liver diseases	mondo:0005071	nervous system disorder
mondo:0019339	47\,XYY syndrome		
mondo:0020598	malabsorption syndrome	mondo:0004335	digestive system disease
mondo:0006584	neonatal jaundice		
mondo:0005502	dengue disease	mondo:0005550	infectious disease
mondo:0019633	relapsing fever	mondo:0005550	infectious disease
mondo:0004867	upper respiratory tract disease	mondo:0005087	respiratory system disease
mondo:0010524	X\-linked sideroblastic anemia with ataxia	mondo:0005071	nervous system disorder
mondo:0010524	X\-linked sideroblastic anemia with ataxia	mondo:0002051	integumentary system disease
mondo:0010524	X\-linked sideroblastic anemia with ataxia	mondo:0005066	metabolic disease
mondo:0010524	X\-linked sideroblastic anemia with ataxia	mondo:0005570	hematologic disease
mondo:0005929	postpartum depression	mondo:0002025	psychiatric disorder
mondo:0005929	postpartum depression	mondo:0005071	nervous system disorder
mondo:0030603	Klebsiella infectious disease	mondo:0005550	infectious disease
mondo:0005580	esophageal squamous cell carcinoma	mondo:0004335	digestive system disease
mondo:0005580	esophageal squamous cell carcinoma	mondo:0004992	cancer
mondo:0019306	congenital non\-bullous ichthyosiform erythroderma	mondo:0002051	integumentary system disease
mondo:0044013	puerperal disorder		
mondo:0006873	nutritional deficiency disease	mondo:0005137	nutritional disorder
mondo:0006873	nutritional deficiency disease	mondo:0005066	metabolic disease
mondo:0023628	levator syndrome	mondo:0004335	digestive system disease
mondo:0023628	levator syndrome	mondo:0002081	musculoskeletal system disease
mondo:0019609	Zellweger syndrome	mondo:0005066	metabolic disease
mondo:0019609	Zellweger syndrome	mondo:0002118	urinary system disease
mondo:0019609	Zellweger syndrome	mondo:0005071	nervous system disorder
mondo:0024644	myocardial ischemia	mondo:0004995	cardiovascular disease
mondo:0001441	pica disease	mondo:0005137	nutritional disorder
mondo:0001441	pica disease	mondo:0002025	psychiatric disorder
mondo:0001441	pica disease	mondo:0005066	metabolic disease
mondo:0001441	pica disease	mondo:0005071	nervous system disorder
mondo:0008663	snowflake vitreoretinal degeneration	mondo:0005071	nervous system disorder
mondo:0019464	heavy chain disease	mondo:0005046	immune system disease
mondo:0019464	heavy chain disease	mondo:0005570	hematologic disease
mondo:0005850	milker\'s nodule	mondo:0005550	infectious disease
mondo:0020502	yellow fever	mondo:0005550	infectious disease
mondo:0002332	splenic disease	mondo:0005046	immune system disease
mondo:0002332	splenic disease	mondo:0005570	hematologic disease
mondo:0005978	theileriasis	mondo:0005550	infectious disease
mondo:0005518	pseudohermaphroditism	mondo:0005151	endocrine system disease
mondo:0019562	localized scleroderma	mondo:0002081	musculoskeletal system disease
mondo:0019562	localized scleroderma	mondo:0003900	connective tissue disease
mondo:0019562	localized scleroderma	mondo:0005046	immune system disease
mondo:0043339	lathyrism	mondo:0029000	poisoning
mondo:0005326	sunburn	mondo:0002051	integumentary system disease
mondo:0002443	bruxism \(disease\)	mondo:0002025	psychiatric disorder
mondo:0002443	bruxism \(disease\)	mondo:0005071	nervous system disorder
mondo:0005388	primary biliary cholangitis	mondo:0004335	digestive system disease
mondo:0005388	primary biliary cholangitis	mondo:0002051	integumentary system disease
mondo:0005388	primary biliary cholangitis	mondo:0005151	endocrine system disease
mondo:0021145	disease of genitourinary system		
mondo:0002654	uterine disease		
mondo:0007033	abducens nerve palsy	mondo:0005071	nervous system disorder
mondo:0015924	pulmonary arterial hypertension	mondo:0004995	cardiovascular disease
mondo:0002052	lymphadenitis \(disease\)	mondo:0021166	inflammatory disease
mondo:0002052	lymphadenitis \(disease\)	mondo:0005046	immune system disease
mondo:0005530	opiate dependence	mondo:0002025	psychiatric disorder
mondo:0005530	opiate dependence	mondo:0005071	nervous system disorder
mondo:0012292	hepatitis c virus\, susceptibility to	mondo:0005550	infectious disease
mondo:0012292	hepatitis c virus\, susceptibility to	mondo:0004335	digestive system disease
mondo:0012292	hepatitis c virus\, susceptibility to	mondo:0002051	integumentary system disease
mondo:0012292	hepatitis c virus\, susceptibility to	mondo:0005151	endocrine system disease
mondo:0012292	hepatitis c virus\, susceptibility to	mondo:0005046	immune system disease
mondo:0012292	hepatitis c virus\, susceptibility to	mondo:0021166	inflammatory disease
mondo:0005372	male infertility		
mondo:0011684	vitiligo\-associated multiple autoimmune disease susceptibility 1	mondo:0005046	immune system disease
mondo:0018801	congenital bilateral absence of vas deferens		
mondo:0002515	hepatobiliary disease	mondo:0004335	digestive system disease
mondo:0005846	microsporidiosis	mondo:0005550	infectious disease
mondo:0000327	Buruli ulcer disease	mondo:0005550	infectious disease
mondo:0005265	inflammatory bowel disease	mondo:0004335	digestive system disease
mondo:0005265	inflammatory bowel disease	mondo:0005046	immune system disease
mondo:0021682	viral sexually transmitted disease	mondo:0005550	infectious disease
mondo:0004672	fasciolopsiasis	mondo:0005550	infectious disease
mondo:0005387	primary ovarian failure	mondo:0005151	endocrine system disease
mondo:0005300	chronic kidney disease	mondo:0002118	urinary system disease
mondo:0001571	gynecomastia	mondo:0005151	endocrine system disease
mondo:0001571	gynecomastia	mondo:0002657	breast disease
mondo:0003019	potassium deficiency disease	mondo:0005137	nutritional disorder
mondo:0003019	potassium deficiency disease	mondo:0005066	metabolic disease
mondo:0022930	dandy\-walker malformation with nasopharyngeal teratoma and diaphragmatic hernia	mondo:0005071	nervous system disorder
mondo:0002280	anemia \(disease\)	mondo:0005570	hematologic disease
mondo:0007169	ATHS		
mondo:0042983	neurocutaneous syndrome	mondo:0002051	integumentary system disease
mondo:0042983	neurocutaneous syndrome	mondo:0005071	nervous system disorder
mondo:0019354	Stickler syndrome	mondo:0024623	otorhinolaryngologic disease
mondo:0019354	Stickler syndrome	mondo:0003900	connective tissue disease
mondo:0019354	Stickler syndrome	mondo:0005071	nervous system disorder
mondo:0019354	Stickler syndrome	mondo:0002081	musculoskeletal system disease
mondo:0018305	chronic granulomatous disease	mondo:0005046	immune system disease
mondo:0018305	chronic granulomatous disease	mondo:0004335	digestive system disease
mondo:0018305	chronic granulomatous disease	mondo:0021166	inflammatory disease
mondo:0018305	chronic granulomatous disease	mondo:0005570	hematologic disease
mondo:0018500	cutaneous larva migrans	mondo:0005550	infectious disease
mondo:0020730	carpal tunnel syndrome 1	mondo:0005071	nervous system disorder
mondo:0020369	Chandler syndrome		
mondo:0100116	Middle East respiratory syndrome	mondo:0005087	respiratory system disease
mondo:0100116	Middle East respiratory syndrome	mondo:0005550	infectious disease
mondo:0005010	coronary artery disease	mondo:0004995	cardiovascular disease
mondo:0021055	classic familial adenomatous polyposis	mondo:0004335	digestive system disease
mondo:0021055	classic familial adenomatous polyposis	mondo:0004992	cancer
mondo:0002586	thymus cancer	mondo:0005046	immune system disease
mondo:0002586	thymus cancer	mondo:0004992	cancer
mondo:0002586	thymus cancer	mondo:0005151	endocrine system disease
mondo:0002586	thymus cancer	mondo:0005570	hematologic disease
mondo:0002258	pharyngitis	mondo:0005087	respiratory system disease
mondo:0002258	pharyngitis	mondo:0021166	inflammatory disease
mondo:0002102	cheilitis	mondo:0002051	integumentary system disease
mondo:0002102	cheilitis	mondo:0021166	inflammatory disease
mondo:0025087	classical swine fever	mondo:0005550	infectious disease
mondo:0009635	microvillus inclusion disease	mondo:0004335	digestive system disease
mondo:0024313	staphylococcal infection	mondo:0005550	infectious disease
mondo:0005855	molluscum contagiosum	mondo:0005550	infectious disease
mondo:0043494	arteritis	mondo:0004995	cardiovascular disease
mondo:0043494	arteritis	mondo:0021166	inflammatory disease
mondo:0003937	spondylitis	mondo:0002081	musculoskeletal system disease
mondo:0003937	spondylitis	mondo:0003900	connective tissue disease
mondo:0003937	spondylitis	mondo:0021166	inflammatory disease
mondo:0003937	spondylitis	mondo:0005046	immune system disease
mondo:0018646	sclerosing cholangitis \(disease\)	mondo:0004335	digestive system disease
mondo:0018646	sclerosing cholangitis \(disease\)	mondo:0005151	endocrine system disease
mondo:0018646	sclerosing cholangitis \(disease\)	mondo:0021166	inflammatory disease
mondo:0002536	skin papilloma	mondo:0002051	integumentary system disease
mondo:0005361	eosinophilic esophagitis	mondo:0004335	digestive system disease
mondo:0005361	eosinophilic esophagitis	mondo:0021166	inflammatory disease
mondo:0011202	RHYNS syndrome	mondo:0002118	urinary system disease
mondo:0011202	RHYNS syndrome	mondo:0005066	metabolic disease
mondo:0011202	RHYNS syndrome	mondo:0021084	vision disorder
mondo:0011202	RHYNS syndrome	mondo:0005071	nervous system disorder
mondo:0009440	ichthyosiform erythroderma\, corneal involvement\, and deafness	mondo:0002051	integumentary system disease
mondo:0003240	thyroid gland disease	mondo:0005151	endocrine system disease
mondo:0009248	fructose and galactose intolerance		
mondo:0009380	Dubin\-Johnson syndrome	mondo:0005066	metabolic disease
mondo:0008018	Muir\-Torre syndrome	mondo:0004335	digestive system disease
mondo:0008018	Muir\-Torre syndrome	mondo:0004992	cancer
mondo:0008018	Muir\-Torre syndrome	mondo:0002051	integumentary system disease
mondo:0008018	Muir\-Torre syndrome	mondo:0005071	nervous system disorder
mondo:0005819	laryngeal tuberculosis	mondo:0005550	infectious disease
mondo:0005819	laryngeal tuberculosis	mondo:0005087	respiratory system disease
mondo:0005819	laryngeal tuberculosis	mondo:0021166	inflammatory disease
mondo:0010110	tetraamelia\-multiple malformations syndrome	mondo:0003900	connective tissue disease
mondo:0010110	tetraamelia\-multiple malformations syndrome	mondo:0002081	musculoskeletal system disease
mondo:0044206	otospondylomegaepiphyseal dysplasia\, autosomal recessive	mondo:0003900	connective tissue disease
mondo:0044206	otospondylomegaepiphyseal dysplasia\, autosomal recessive	mondo:0002081	musculoskeletal system disease
mondo:0019388	pelvis syndrome	mondo:0004995	cardiovascular disease
mondo:0000979	pinta disease	mondo:0002051	integumentary system disease
mondo:0000979	pinta disease	mondo:0005550	infectious disease
mondo:0002203	constipation disorder	mondo:0004335	digestive system disease
mondo:0005229	bacterial infectious disease with sepsis	mondo:0005550	infectious disease
mondo:0005267	heart disease	mondo:0004995	cardiovascular disease
mondo:0011274	Muenke syndrome	mondo:0003900	connective tissue disease
mondo:0011274	Muenke syndrome	mondo:0002081	musculoskeletal system disease
mondo:0016472	dracunculiasis	mondo:0005550	infectious disease
mondo:0004845	aphthous stomatitis	mondo:0021166	inflammatory disease
mondo:0001913	oligospermia		
mondo:0024359	central sleep apnea due to periodic breathing	mondo:0005087	respiratory system disease
mondo:0024359	central sleep apnea due to periodic breathing	mondo:0002025	psychiatric disorder
mondo:0024359	central sleep apnea due to periodic breathing	mondo:0005071	nervous system disorder
mondo:0000675	pain agnosia	mondo:0002025	psychiatric disorder
mondo:0000675	pain agnosia	mondo:0005071	nervous system disorder
mondo:0005279	pulmonary embolism \(disease\)	mondo:0004995	cardiovascular disease
mondo:0003105	prostate disease		
mondo:0002775	anovulation	mondo:0005151	endocrine system disease
mondo:0004601	ulcer of lower limbs	mondo:0002051	integumentary system disease
mondo:0022839	congenital human immunodeficiency virus	mondo:0004992	cancer
mondo:0022839	congenital human immunodeficiency virus	mondo:0005550	infectious disease
mondo:0024318	viral infection of central nervous system	mondo:0005071	nervous system disorder
mondo:0024318	viral infection of central nervous system	mondo:0005550	infectious disease
mondo:0000410	funisitis	mondo:0002081	musculoskeletal system disease
mondo:0000410	funisitis	mondo:0003900	connective tissue disease
mondo:0000410	funisitis	mondo:0021166	inflammatory disease
mondo:0003036	mucoepidermoid carcinoma	mondo:0004992	cancer
mondo:0001437	pulmonary alveolar proteinosis	mondo:0005087	respiratory system disease
mondo:0005132	cytomegalovirus infection	mondo:0005550	infectious disease
mondo:0008893	C syndrome	mondo:0003900	connective tissue disease
mondo:0008893	C syndrome	mondo:0002025	psychiatric disorder
mondo:0008893	C syndrome	mondo:0005071	nervous system disorder
mondo:0008893	C syndrome	mondo:0002081	musculoskeletal system disease
mondo:0002695	sagittal sinus thrombosis	mondo:0004995	cardiovascular disease
mondo:0002695	sagittal sinus thrombosis	mondo:0005071	nervous system disorder
mondo:0006955	rheumatic heart disease	mondo:0004995	cardiovascular disease
mondo:0006955	rheumatic heart disease	mondo:0021166	inflammatory disease
mondo:0000807	latex allergy	mondo:0005046	immune system disease
mondo:0005888	ornithosis	mondo:0005550	infectious disease
mondo:0006877	oophoritis	mondo:0005151	endocrine system disease
mondo:0006877	oophoritis	mondo:0021166	inflammatory disease
mondo:0019471	adult T\-cell leukemia/lymphoma	mondo:0005550	infectious disease
mondo:0019471	adult T\-cell leukemia/lymphoma	mondo:0005570	hematologic disease
mondo:0019471	adult T\-cell leukemia/lymphoma	mondo:0003900	connective tissue disease
mondo:0019471	adult T\-cell leukemia/lymphoma	mondo:0002081	musculoskeletal system disease
mondo:0019471	adult T\-cell leukemia/lymphoma	mondo:0002051	integumentary system disease
mondo:0019471	adult T\-cell leukemia/lymphoma	mondo:0005046	immune system disease
mondo:0019471	adult T\-cell leukemia/lymphoma	mondo:0004992	cancer
mondo:0001858	Tietze syndrome	mondo:0003900	connective tissue disease
mondo:0001858	Tietze syndrome	mondo:0002081	musculoskeletal system disease
mondo:0021095	parkinsonian disorder	mondo:0005071	nervous system disorder
mondo:0043465	achlorhydria	mondo:0004335	digestive system disease
mondo:0011122	obesity disorder	mondo:0005137	nutritional disorder
mondo:0011122	obesity disorder	mondo:0005066	metabolic disease
mondo:0005629	Acanthamoeba keratitis	mondo:0005550	infectious disease
mondo:0005629	Acanthamoeba keratitis	mondo:0021166	inflammatory disease
mondo:0011751	COPD\, severe early onset	mondo:0005087	respiratory system disease
mondo:0007967	melanoma and neural system tumor syndrome	mondo:0005071	nervous system disorder
mondo:0007967	melanoma and neural system tumor syndrome	mondo:0004335	digestive system disease
mondo:0007967	melanoma and neural system tumor syndrome	mondo:0005151	endocrine system disease
mondo:0007967	melanoma and neural system tumor syndrome	mondo:0005550	infectious disease
mondo:0007967	melanoma and neural system tumor syndrome	mondo:0004992	cancer
